Customer.Code,Customer.Name,Tier,Potential,Adoption,Planned.Interaction,Actual.Interaction,DiffInteraction,Total,Potential_norm,Adoption_norm,DiffInteraction_norm,Tier_norm,Total_norm,Province,ZipCode
569692,Apothek_569692,2,M,C,2,3,1,8422,0.5,0,0.571428571,0.5,0.016383282,Anvers,2520
538346,Apothek_538346,3,M,B,1,0,-1,54591,0.5,0.5,0.285714286,0,0.106656551,Anvers,2170
274309,Apothek_274309,2,M,C,2,3,1,40026,0.5,0,0.571428571,0.5,0.078177915,Anvers,2160
362323,Apothek_362323,3,L,C,1,5,4,NA,0,0,1,0,NA,Anvers,2000
406014,Apothek_406014,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Anvers,2018
717571,Apothek_717571,1,M,B,3,2,-1,27925,0.5,0.5,0.285714286,1,0.054517085,Anvers,2460
262562,Apothek_262562,2,M,B,2,4,2,33637,0.5,0.5,0.714285714,0.5,0.065685638,Anvers,2222
589368,Apothek_589368,3,M,B,1,2,1,28134,0.5,0.5,0.571428571,0,0.054925739,Anvers,2570
758995,Apothek_758995,2,M,C,2,1,-1,53893,0.5,0,0.285714286,0.5,0.105291767,Anvers,2223
413860,Apothek_413860,2,M,C,2,1,-1,52910,0.5,0,0.285714286,0.5,0.103369728,Anvers,2140
380339,Apothek_380339,2,M,B,2,0,-2,20633,0.5,0.5,0.142857143,0.5,0.040259192,Anvers,2070
232308,Apothek_232308,3,L,C,1,5,4,NA,0,0,1,0,NA,Anvers,2580
638824,Apothek_638824,2,M,B,2,3,1,43314,0.5,0.5,0.571428571,0.5,0.084606872,Anvers,2020
953325,Apothek_953325,2,H,B,2,1,-1,31442,1,0.5,0.285714286,0.5,0.061393801,Anvers,2000
504809,Apothek_504809,1,H,B,3,2,-1,42936,1,0.5,0.285714286,1,0.083867776,Anvers,2170
188878,Apothek_188878,2,M,B,2,5,3,17726,0.5,0.5,0.857142857,0.5,0.034575196,Anvers,2170
285476,Apothek_285476,1,H,A,3,5,2,57004,1,1,0.714285714,1,0.111374639,Anvers,2018
927478,Apothek_927478,3,M,C,1,0,-1,40999,0.5,0,0.285714286,0,0.080080401,Anvers,2460
646641,Apothek_646641,1,H,C,3,5,2,36344,1,0,0.714285714,1,0.070978578,Anvers,2320
472059,Apothek_472059,1,H,B,3,0,-3,100083,1,0.5,0,1,0.195606097,Anvers,2275
453553,Apothek_453553,3,L,C,1,5,4,31594,0,0,1,0,0.061691003,Anvers,2180
802995,Apothek_802995,2,M,B,2,2,0,6886,0.5,0.5,0.428571429,0.5,0.013379973,Anvers,2460
711746,Apothek_711746,2,M,C,2,3,1,13706,0.5,0,0.571428571,0.5,0.026714975,Anvers,2990
626773,Apothek_626773,2,M,B,2,0,-2,4734,0.5,0.5,0.142857143,0.5,0.009172213,Anvers,2000
793924,Apothek_793924,3,L,C,1,5,4,11545,0,0,1,0,0.022489617,Anvers,2018
117856,Apothek_117856,2,M,B,2,5,3,NA,0.5,0.5,0.857142857,0.5,NA,Anvers,2970
415080,Apothek_415080,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Anvers,2500
941776,Apothek_941776,2,M,C,2,0,-2,52424,0.5,0,0.142857143,0.5,0.102419462,Anvers,2870
735921,Apothek_735921,2,M,B,2,1,-1,12370,0.5,0.5,0.285714286,0.5,0.024102723,Anvers,2650
599105,Apothek_599105,3,L,C,1,2,1,42429,0,0,0.571428571,0,0.08287645,Anvers,2560
406639,Apothek_406639,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Anvers,2610
954705,Apothek_954705,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Anvers,2300
726022,Apothek_726022,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Anvers,2018
547151,Apothek_547151,2,M,B,2,1,-1,19223,0.5,0.5,0.285714286,0.5,0.037502249,Anvers,2650
780442,Apothek_780442,3,L,A,1,2,1,NA,0,1,0.571428571,0,NA,Anvers,2180
242146,Apothek_242146,3,L,C,1,4,3,41006,0,0,0.857142857,0,0.080094088,Anvers,2920
239344,Apothek_239344,3,L,B,1,3,2,11071,0,0.5,0.714285714,0,0.021562815,Anvers,2640
114919,Apothek_114919,2,M,C,2,1,-1,16314,0.5,0,0.285714286,0.5,0.031814342,Anvers,2860
767629,Apothek_767629,1,M,B,3,1,-2,209549,0.5,0.5,0.142857143,1,0.409642653,Anvers,2801
754515,Apothek_754515,2,H,B,2,4,2,22193,1,0.5,0.714285714,0.5,0.043309427,Anvers,2060
831517,Apothek_831517,1,M,A,3,4,1,45508,0.5,1,0.571428571,1,0.088896753,Anvers,2020
289109,Apothek_289109,2,M,C,2,4,2,61844,0.5,0,0.714285714,0.5,0.120838189,Anvers,2930
358750,Apothek_358750,1,H,C,3,0,-3,74781,1,0,0,1,0.146133632,Anvers,2990
555764,Apothek_555764,1,H,B,3,2,-1,71781,1,0.5,0.285714286,1,0.140267795,Anvers,2390
859869,Apothek_859869,1,H,A,3,2,-1,122051,1,1,0.285714286,1,0.238559663,Anvers,2340
611140,Apothek_611140,1,H,C,3,5,2,54206,1,0,0.714285714,1,0.105903769,Anvers,2110
166596,Apothek_166596,1,H,B,3,2,-1,17739,1,0.5,0.285714286,1,0.034600615,Anvers,2000
172047,Apothek_172047,1,H,C,3,5,2,15248,1,0,0.714285714,1,0.029730015,Anvers,2980
912485,Apothek_912485,2,M,C,2,1,-1,NA,0.5,0,0.285714286,0.5,NA,Anvers,2322
951053,Apothek_951053,2,M,C,2,5,3,34220,0.5,0,0.857142857,0.5,0.066825566,Anvers,2018
391501,Apothek_391501,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Anvers,2845
658368,Apothek_658368,3,L,C,1,2,1,22413,0,0,0.571428571,0,0.043739588,Anvers,2845
186566,Apothek_186566,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Anvers,2640
625465,Apothek_625465,3,H,C,1,1,0,NA,1,0,0.428571429,0,NA,Anvers,2910
711912,Apothek_711912,1,H,B,3,2,-1,40496,1,0.5,0.285714286,1,0.079096896,Anvers,2100
896670,Apothek_896670,3,L,B,1,1,0,36651,0,0.5,0.428571429,0,0.071578849,Anvers,2180
684700,Apothek_684700,1,H,C,3,0,-3,32836,1,0,0,1,0.06411946,Anvers,2520
574650,Apothek_574650,1,H,C,3,0,-3,33047,1,0,0,1,0.064532024,Anvers,2220
371352,Apothek_371352,3,L,C,1,5,4,82386,0,0,1,0,0.161003527,Anvers,2812
449131,Apothek_449131,2,H,C,2,5,3,20598,1,0,0.857142857,0.5,0.040190757,Anvers,2820
510667,Apothek_510667,2,H,B,2,4,2,33567,1,0.5,0.714285714,0.5,0.065548769,Anvers,2970
118489,Apothek_118489,1,H,B,3,0,-3,57505,1,0.5,0,1,0.112354234,Anvers,2940
491472,Apothek_491472,3,H,C,1,1,0,NA,1,0,0.428571429,0,NA,Anvers,2860
391721,Apothek_391721,1,H,B,3,1,-2,44787,1,0.5,0.142857143,1,0.087486997,Anvers,2222
902575,Apothek_902575,2,M,C,2,1,-1,20124,0.5,0,0.285714286,0.5,0.039263955,Anvers,2547
903040,Apothek_903040,3,M,B,1,5,4,NA,0.5,0.5,1,0,NA,Anvers,2845
503029,Apothek_503029,1,H,B,3,0,-3,109010,1,0.5,0,1,0.213060872,Anvers,2811
654599,Apothek_654599,3,M,B,1,3,2,4119,0.5,0.5,0.714285714,0,0.007969717,Anvers,2920
405107,Apothek_405107,2,M,B,2,2,0,30232,0.5,0.5,0.428571429,0.5,0.059027914,Anvers,2030
352713,Apothek_352713,3,L,B,1,2,1,22633,0,0.5,0.571428571,0,0.044169749,Anvers,2650
105237,Apothek_105237,1,H,C,3,0,-3,24982,1,0,0,1,0.0487627,Anvers,2930
563431,Apothek_563431,2,M,C,2,0,-2,41764,0.5,0,0.142857143,0.5,0.081576189,Anvers,2840
303296,Apothek_303296,3,M,A,1,1,0,NA,0.5,1,0.428571429,0,NA,Anvers,2890
620469,Apothek_620469,2,H,C,2,4,2,72576,1,0,0.714285714,0.5,0.141822242,Anvers,2060
868827,Apothek_868827,2,M,C,2,0,-2,NA,0.5,0,0.142857143,0.5,NA,Anvers,2610
174593,Apothek_174593,1,H,C,3,1,-2,32325,1,0,0.142857143,1,0.063120312,Anvers,2900
488693,Apothek_488693,1,H,C,3,0,-3,13561,1,0,0,1,0.02643146,Anvers,2800
276435,Apothek_276435,2,H,B,2,4,2,57632,1,0.5,0.714285714,0.5,0.112602554,Anvers,2930
989760,Apothek_989760,2,M,B,2,5,3,22326,0.5,0.5,0.857142857,0.5,0.043569479,Anvers,2880
846189,Apothek_846189,2,M,C,2,1,-1,59041,0.5,0,0.285714286,0.5,0.115357542,Anvers,2850
979902,Apothek_979902,1,H,C,3,3,0,52245,1,0,0.428571429,1,0.102069467,Anvers,2275
152239,Apothek_152239,2,M,C,2,5,3,14831,0.5,0,0.857142857,0.5,0.028914664,Anvers,2930
551915,Apothek_551915,2,M,C,2,2,0,45832,0.5,0,0.428571429,0.5,0.089530264,Anvers,2850
521338,Apothek_521338,2,M,B,2,4,2,7580,0.5,0.5,0.714285714,0.5,0.014736937,Anvers,2018
434033,Apothek_434033,3,L,B,1,5,4,22770,0,0.5,1,0,0.044437623,Anvers,2018
817930,Apothek_817930,3,L,C,1,5,4,89615,0,0,1,0,0.175138238,Anvers,2300
922374,Apothek_922374,1,H,B,3,1,-2,58962,1,0.5,0.142857143,1,0.115203075,Anvers,2950
867142,Apothek_867142,2,M,B,2,1,-1,10830,0.5,0.5,0.285714286,0.5,0.021091593,Anvers,2170
104428,Apothek_104428,1,M,B,3,3,0,34727,0.5,0.5,0.428571429,1,0.067816892,Anvers,2018
633398,Apothek_633398,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Anvers,2547
942097,Apothek_942097,1,H,C,3,1,-2,NA,1,0,0.142857143,1,NA,Anvers,2660
508501,Apothek_508501,2,M,C,2,2,0,30900,0.5,0,0.428571429,0.5,0.06033404,Anvers,2590
811663,Apothek_811663,1,M,B,3,2,-1,41184,0.5,0.5,0.285714286,1,0.080442128,Anvers,2580
809975,Apothek_809975,3,L,C,1,3,2,101914,0,0,0.714285714,0,0.199186213,Anvers,2300
578466,Apothek_578466,3,L,B,1,4,3,34688,0,0.5,0.857142857,0,0.067740636,Anvers,2930
289053,Apothek_289053,3,L,C,1,2,1,28175,0,0,0.571428571,0,0.055005905,Anvers,2050
692439,Apothek_692439,1,H,C,3,4,1,15760,1,0,0.571428571,1,0.030731118,Anvers,2050
105040,Apothek_105040,2,M,B,2,5,3,18703,0.5,0.5,0.857142857,0.5,0.036485504,Anvers,2100
992003,Apothek_992003,3,L,B,1,3,2,43741,0,0.5,0.714285714,0,0.085441776,Anvers,2160
563933,Apothek_563933,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Anvers,2060
294157,Apothek_294157,3,L,A,1,0,-1,125296,0,1,0.285714286,0,0.244904543,Anvers,2180
862379,Apothek_862379,1,M,A,3,1,-2,6381,0.5,1,0.142857143,1,0.012392557,Anvers,2870
481165,Apothek_481165,2,M,C,2,2,0,26777,0.5,0,0.428571429,0.5,0.052272425,Anvers,2990
386414,Apothek_386414,3,M,C,1,4,3,51364,0.5,0,0.857142857,0,0.100346866,Anvers,2060
999003,Apothek_999003,2,M,B,2,0,-2,18937,0.5,0.5,0.142857143,0.5,0.036943039,Anvers,2290
480935,Apothek_480935,1,H,B,3,1,-2,42986,1,0.5,0.142857143,1,0.08396554,Anvers,2288
311906,Apothek_311906,2,M,B,2,0,-2,39497,0.5,0.5,0.142857143,0.5,0.077143572,Anvers,2100
780471,Apothek_780471,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Anvers,2100
238051,Apothek_238051,3,L,A,1,2,1,49579,0,1,0.571428571,0,0.096856694,Anvers,2100
217438,Apothek_217438,2,M,C,2,2,0,118633,0.5,0,0.428571429,0.5,0.23187652,Anvers,2850
325631,Apothek_325631,1,H,C,3,3,0,112844,1,0,0.428571429,1,0.220557411,Anvers,2530
998043,Apothek_998043,1,H,B,3,5,2,14874,1,0.5,0.714285714,1,0.028998741,Anvers,2960
241731,Apothek_241731,2,M,C,2,3,1,NA,0.5,0,0.571428571,0.5,NA,Anvers,2870
873251,Apothek_873251,2,M,C,2,2,0,43709,0.5,0,0.428571429,0.5,0.085379207,Anvers,2610
387057,Apothek_387057,1,H,C,3,4,1,46481,1,0,0.571428571,1,0.09079924,Anvers,2547
851461,Apothek_851461,3,L,B,1,4,3,92536,0,0.5,0.857142857,0,0.180849608,Anvers,2100
161466,Apothek_161466,2,M,C,2,1,-1,16625,0.5,0,0.285714286,0.5,0.032422434,Anvers,2100
590464,Apothek_590464,2,H,C,2,2,0,NA,1,0,0.428571429,0.5,NA,Anvers,2610
172747,Apothek_172747,1,H,B,3,3,0,33403,1,0.5,0.428571429,1,0.065228103,Anvers,2360
535033,Apothek_535033,2,M,C,2,4,2,NA,0.5,0,0.714285714,0.5,NA,Anvers,2930
198727,Apothek_198727,2,M,B,2,4,2,12252,0.5,0.5,0.714285714,0.5,0.023872,Anvers,2610
211896,Apothek_211896,1,H,B,3,4,1,37466,1,0.5,0.571428571,1,0.073172401,Anvers,2950
134271,Apothek_134271,1,H,A,3,1,-2,35957,1,1,0.142857143,1,0.070221885,Anvers,2980
677294,Apothek_677294,3,M,C,1,4,3,11619,0.5,0,0.857142857,0,0.022634308,Anvers,2000
112755,Apothek_112755,3,L,A,1,5,4,81647,0,1,1,0,0.159558576,Anvers,2180
800315,Apothek_800315,1,M,B,3,1,-2,45306,0.5,0.5,0.142857143,1,0.088501787,Anvers,2382
782442,Apothek_782442,3,M,B,1,1,0,68284,0.5,0.5,0.428571429,0,0.133430185,Anvers,2100
264572,Apothek_264572,2,H,B,2,4,2,83384,1,0.5,0.714285714,0.5,0.162954896,Anvers,2390
606692,Apothek_606692,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Anvers,2000
996331,Apothek_996331,3,M,C,1,0,-1,108852,0.5,0,0.285714286,0,0.212751938,Anvers,2940
923810,Apothek_923810,1,H,B,3,2,-1,25993,1,0.5,0.285714286,1,0.050739486,Anvers,2280
476209,Apothek_476209,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Anvers,2140
961776,Apothek_961776,1,H,B,3,4,1,38830,1,0.5,0.571428571,1,0.075839401,Anvers,2100
490718,Apothek_490718,1,H,B,3,4,1,NA,1,0.5,0.571428571,1,NA,Anvers,2040
880964,Apothek_880964,3,L,B,1,2,1,100897,0,0.5,0.571428571,0,0.197197694,Anvers,2323
631515,Apothek_631515,2,M,C,2,4,2,27918,0.5,0,0.714285714,0.5,0.054503398,Anvers,2840
735764,Apothek_735764,3,L,B,1,3,2,36752,0,0.5,0.714285714,0,0.071776332,Anvers,2060
794880,Apothek_794880,1,H,C,3,4,1,34373,1,0,0.571428571,1,0.067124723,Anvers,2060
330286,Apothek_330286,2,M,C,2,3,1,9425,0.5,0,0.571428571,0.5,0.018344426,Anvers,2220
573082,Apothek_573082,1,H,C,3,1,-2,59499,1,0,0.142857143,1,0.11625306,Anvers,2960
620480,Apothek_620480,3,M,B,1,0,-1,8274,0.5,0.5,0.285714286,0,0.0160939,Anvers,2060
998299,Apothek_998299,2,M,C,2,5,3,46559,0.5,0,0.857142857,0.5,0.090951752,Anvers,2650
451768,Apothek_451768,3,M,C,1,5,4,23254,0.5,0,1,0,0.045383978,Anvers,2550
627132,Apothek_627132,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Anvers,2500
838720,Apothek_838720,1,H,B,3,4,1,18718,1,0.5,0.571428571,1,0.036514833,Anvers,2840
986660,Apothek_986660,2,M,B,2,4,2,14748,0.5,0.5,0.714285714,0.5,0.028752376,Anvers,2390
185007,Apothek_185007,2,M,C,2,1,-1,51343,0.5,0,0.285714286,0.5,0.100305806,Anvers,2500
382856,Apothek_382856,3,H,C,1,2,1,NA,1,0,0.571428571,0,NA,Anvers,2610
263458,Apothek_263458,1,H,C,3,0,-3,31934,1,0,0,1,0.062355798,Anvers,2243
859431,Apothek_859431,1,H,C,3,1,-2,8019,1,0,0.142857143,1,0.015595304,Anvers,2460
106806,Apothek_106806,3,L,B,1,2,1,NA,0,0.5,0.571428571,0,NA,Anvers,2018
921676,Apothek_921676,2,M,C,2,4,2,73486,0.5,0,0.714285714,0.5,0.143601545,Anvers,2100
552294,Apothek_552294,2,M,C,2,1,-1,51271,0.5,0,0.285714286,0.5,0.100165026,Anvers,2960
324460,Apothek_324460,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Anvers,2550
651999,Apothek_651999,3,L,B,1,1,0,36594,0,0.5,0.428571429,0,0.071467398,Anvers,2140
669206,Apothek_669206,2,M,C,2,1,-1,3372,0.5,0,0.285714286,0.5,0.006509123,Anvers,2560
406554,Apothek_406554,2,M,B,2,3,1,91441,0.5,0.5,0.571428571,0.5,0.178708577,Anvers,2170
643296,Apothek_643296,2,M,C,2,1,-1,23780,0.5,0,0.285714286,0.5,0.046412454,Anvers,2500
427681,Apothek_427681,3,L,B,1,3,2,24958,0,0.5,0.714285714,0,0.048715773,Anvers,2950
181269,Apothek_181269,2,M,B,2,4,2,122927,0.5,0.5,0.714285714,0.5,0.240272488,Anvers,2340
245514,Apothek_245514,2,M,B,2,3,1,39910,0.5,0.5,0.571428571,0.5,0.077951102,Anvers,2960
321351,Apothek_321351,2,H,B,2,1,-1,25865,1,0.5,0.285714286,0.5,0.050489211,Anvers,2800
310362,Apothek_310362,3,L,A,1,3,2,78929,0,1,0.714285714,0,0.154244128,Anvers,2100
206390,Apothek_206390,1,M,A,3,5,2,NA,0.5,1,0.714285714,1,NA,Anvers,2000
923556,Apothek_923556,3,L,A,1,4,3,11426,0,1,0.857142857,0,0.022256939,Anvers,2870
487788,Apothek_487788,2,H,C,2,5,3,NA,1,0,0.857142857,0.5,NA,Anvers,2560
824256,Apothek_824256,3,M,C,1,1,0,22173,0.5,0,0.428571429,0,0.043270321,Anvers,2020
689211,Apothek_689211,1,M,B,3,1,-2,183381,0.5,0.5,0.142857143,1,0.358476916,Anvers,2180
809941,Apothek_809941,2,M,B,2,0,-2,144821,0.5,0.5,0.142857143,0.5,0.283081363,Anvers,2500
270006,Apothek_270006,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Anvers,2300
892143,Apothek_892143,2,M,B,2,3,1,37564,0.5,0.5,0.571428571,0.5,0.073364018,Anvers,2020
250092,Apothek_250092,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Anvers,2600
634903,Apothek_634903,2,M,C,2,4,2,21548,0.5,0,0.714285714,0.5,0.042048272,Anvers,2650
708183,Apothek_708183,1,H,B,3,0,-3,22386,1,0.5,0,1,0.043686796,Anvers,2360
428335,Apothek_428335,2,M,B,2,2,0,41487,0.5,0.5,0.428571429,0.5,0.081034577,Anvers,2870
207017,Apothek_207017,1,H,A,3,4,1,186541,1,1,0.571428571,1,0.364655597,Anvers,2350
577373,Apothek_577373,1,H,B,3,1,-2,44429,1,0.5,0.142857143,1,0.086787008,Anvers,2300
952552,Apothek_952552,3,M,B,1,0,-1,130339,0.5,0.5,0.285714286,0,0.254765015,Anvers,2830
352669,Apothek_352669,3,M,B,1,2,1,49469,0.5,0.5,0.571428571,0,0.096641613,Anvers,2100
165378,Apothek_165378,2,M,C,2,3,1,43872,0.5,0,0.571428571,0.5,0.085697917,Anvers,2060
745523,Apothek_745523,2,M,C,2,2,0,32135,0.5,0,0.428571429,0.5,0.062748809,Anvers,2600
690057,Apothek_690057,1,H,C,3,5,2,131853,1,0,0.714285714,1,0.257725307,Anvers,2520
824128,Apothek_824128,1,M,B,3,5,2,55138,0.5,0.5,0.714285714,1,0.107726089,Anvers,2240
852157,Apothek_852157,3,L,B,1,4,3,54312,0,0.5,0.857142857,0,0.106111029,Anvers,2242
489715,Apothek_489715,3,L,C,1,2,1,20746,0,0,0.571428571,0,0.040480138,Anvers,2610
356706,Apothek_356706,1,H,B,3,0,-3,44067,1,0.5,0,1,0.086079197,Anvers,2940
557517,Apothek_557517,2,M,B,2,4,2,6564,0.5,0.5,0.714285714,0.5,0.012750373,Anvers,2040
559681,Apothek_559681,1,H,C,3,1,-2,67473,1,0,0.142857143,1,0.131844454,Anvers,2920
575302,Apothek_575302,2,M,C,2,4,2,41335,0.5,0,0.714285714,0.5,0.080737375,Anvers,2870
941922,Apothek_941922,3,M,C,1,1,0,16402,0.5,0,0.428571429,0,0.031986407,Anvers,2100
221863,Apothek_221863,2,M,B,2,2,0,NA,0.5,0.5,0.428571429,0.5,NA,Anvers,2020
553617,Apothek_553617,3,L,B,1,4,3,141051,0,0.5,0.857142857,0,0.275709962,Anvers,2960
370083,Apothek_370083,3,L,C,1,5,4,NA,0,0,1,0,NA,Anvers,2530
518726,Apothek_518726,2,M,C,2,1,-1,46003,0.5,0,0.285714286,0.5,0.089864616,Anvers,2550
505318,Apothek_505318,1,H,C,3,3,0,102772,1,0,0.428571429,1,0.200863842,Anvers,2550
790574,Apothek_790574,3,L,B,1,3,2,4800,0,0.5,0.714285714,0,0.009301262,Anvers,2800
646984,Apothek_646984,2,M,B,2,0,-2,47110,0.5,0.5,0.142857143,0.5,0.09202911,Anvers,2100
735097,Apothek_735097,2,M,B,2,0,-2,182697,0.5,0.5,0.142857143,0.5,0.357139505,Anvers,2030
502285,Apothek_502285,3,L,B,1,1,0,49244,0,0.5,0.428571429,0,0.096201675,Anvers,2100
605507,Apothek_605507,2,M,B,2,3,1,NA,0.5,0.5,0.571428571,0.5,NA,Anvers,2861
648208,Apothek_648208,3,H,C,1,4,3,NA,1,0,0.857142857,0,NA,Anvers,2381
874131,Apothek_874131,3,M,C,1,2,1,42473,0.5,0,0.571428571,0,0.082962482,Anvers,2140
184293,Apothek_184293,3,L,B,1,4,3,24526,0,0.5,0.857142857,0,0.047871092,Anvers,2620
316056,Apothek_316056,3,H,B,1,4,3,NA,1,0.5,0.857142857,0,NA,Anvers,2222
734858,Apothek_734858,3,L,B,1,3,2,118998,0,0.5,0.714285714,0,0.232590197,Anvers,2110
539190,Apothek_539190,1,H,B,3,1,-2,57903,1,0.5,0.142857143,1,0.113132435,Anvers,2910
942868,Apothek_942868,3,L,B,1,0,-1,95990,0,0.5,0.285714286,0,0.187603141,Anvers,2830
625883,Apothek_625883,2,M,B,2,3,1,115645,0.5,0.5,0.571428571,0.5,0.226034147,Anvers,2660
290989,Apothek_290989,1,M,B,3,1,-2,2973,0.5,0.5,0.142857143,1,0.005728967,Anvers,2100
756230,Apothek_756230,3,H,B,1,5,4,NA,1,0.5,1,0,NA,Anvers,2070
211134,Apothek_211134,3,M,C,1,0,-1,107679,0.5,0,0.285714286,0,0.210458396,Anvers,2100
463082,Apothek_463082,3,M,B,1,1,0,NA,0.5,0.5,0.428571429,0,NA,Anvers,2000
511292,Apothek_511292,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Anvers,2660
424053,Apothek_424053,3,M,C,1,5,4,35106,0.5,0,1,0,0.068557943,Anvers,2360
731684,Apothek_731684,1,H,B,3,2,-1,60561,1,0.5,0.285714286,1,0.118329566,Anvers,2160
313320,Apothek_313320,2,M,C,2,1,-1,54172,0.5,0,0.285714286,0.5,0.10583729,Anvers,2150
247953,Apothek_247953,2,M,B,2,0,-2,19066,0.5,0.5,0.142857143,0.5,0.03719527,Anvers,2000
144243,Apothek_144243,2,M,B,2,5,3,68302,0.5,0.5,0.857142857,0.5,0.13346538,Anvers,2880
411796,Apothek_411796,1,H,C,3,2,-1,NA,1,0,0.285714286,1,NA,Anvers,2880
953445,Apothek_953445,1,H,B,3,5,2,19707,1,0.5,0.714285714,1,0.038448604,Anvers,2340
563895,Apothek_563895,1,H,B,3,5,2,31322,1,0.5,0.714285714,1,0.061159168,Anvers,2350
113012,Apothek_113012,3,M,C,1,2,1,12573,0.5,0,0.571428571,0,0.024499644,Anvers,2160
515058,Apothek_515058,3,L,C,1,4,3,NA,0,0,0.857142857,0,NA,Anvers,2050
464336,Apothek_464336,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Anvers,2050
162059,Apothek_162059,2,M,C,2,5,3,NA,0.5,0,0.857142857,0.5,NA,Anvers,2060
172604,Apothek_172604,1,H,C,3,5,2,40652,1,0,0.714285714,1,0.079401919,Anvers,2900
765711,Apothek_765711,1,H,C,3,1,-2,55613,1,0,0.142857143,1,0.108654846,Anvers,2170
367451,Apothek_367451,3,L,A,1,0,-1,32829,0,1,0.285714286,0,0.064105773,Anvers,2018
839957,Apothek_839957,3,H,A,1,2,1,NA,1,1,0.571428571,0,NA,Anvers,2000
729991,Apothek_729991,2,M,B,2,0,-2,125607,0.5,0.5,0.142857143,0.5,0.245512635,Anvers,2221
284583,Apothek_284583,3,L,B,1,5,4,16920,0,0.5,1,0,0.032999241,Anvers,2070
495164,Apothek_495164,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Anvers,2018
786378,Apothek_786378,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Anvers,2000
409266,Apothek_409266,3,M,B,1,3,2,NA,0.5,0.5,0.714285714,0,NA,Anvers,2800
295914,Apothek_295914,3,L,B,1,1,0,NA,0,0.5,0.428571429,0,NA,Anvers,2590
157476,Apothek_157476,3,M,C,1,4,3,NA,0.5,0,0.857142857,0,NA,Anvers,2530
769061,Apothek_769061,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Anvers,2820
181036,Apothek_181036,3,L,C,1,0,-1,NA,0,0,0.285714286,0,NA,Anvers,2850
531286,Apothek_531286,3,L,C,1,2,1,NA,0,0,0.571428571,0,NA,Anvers,2880
779132,Apothek_779132,3,M,A,1,2,1,NA,0.5,1,0.571428571,0,NA,Anvers,2930
512692,Apothek_512692,3,M,C,1,1,0,NA,0.5,0,0.428571429,0,NA,Anvers,2180
828346,Apothek_828346,3,M,B,1,0,-1,NA,0.5,0.5,0.285714286,0,NA,Anvers,2220
151285,Apothek_151285,3,L,A,1,3,2,NA,0,1,0.714285714,0,NA,Anvers,2220
956554,Apothek_956554,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Anvers,2220
502835,Apothek_502835,3,L,B,1,5,4,NA,0,0.5,1,0,NA,Anvers,2660
289091,Apothek_289091,3,L,B,1,4,3,NA,0,0.5,0.857142857,0,NA,Anvers,2550
917284,Apothek_917284,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Anvers,2460
301882,Apothek_301882,3,L,A,1,3,2,NA,0,1,0.714285714,0,NA,Anvers,2500
300047,Apothek_300047,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Anvers,2500
145952,Apothek_145952,3,M,C,1,2,1,NA,0.5,0,0.571428571,0,NA,Anvers,2500
648144,Apothek_648144,3,M,A,1,5,4,NA,0.5,1,1,0,NA,Anvers,2800
418953,Apothek_418953,3,M,C,1,0,-1,NA,0.5,0,0.285714286,0,NA,Anvers,2800
248953,Apothek_248953,3,M,C,1,5,4,NA,0.5,0,1,0,NA,Anvers,2800
898432,Apothek_898432,3,M,C,1,3,2,NA,0.5,0,0.714285714,0,NA,Anvers,2800
237426,Apothek_237426,3,L,C,1,3,2,NA,0,0,0.714285714,0,NA,Anvers,2800
754292,Apothek_754292,3,M,A,1,5,4,NA,0.5,1,1,0,NA,Anvers,2800
650975,Apothek_650975,3,M,B,1,4,3,NA,0.5,0.5,0.857142857,0,NA,Anvers,2800
492433,Apothek_492433,3,L,C,1,5,4,NA,0,0,1,0,NA,Anvers,2640
700043,Apothek_700043,3,M,B,1,2,1,NA,0.5,0.5,0.571428571,0,NA,Anvers,2812
324396,Apothek_324396,3,L,C,1,5,4,NA,0,0,1,0,NA,Anvers,2560
